pid,navd88_match_line,navd88_ft,ngvd29_flag,ngvd29_ft,error
DY1701,"NAVD 88
 ORTHO HEIGHT - 49.90 (+/-2cm) 163.7 (feet) VERTCON3",163.7,False,161.3,
JT0216,"NAVD 88
 ORTHO HEIGHT - 50.049 (meters) 164.20 (feet) ADJUSTED",164.2,False,161.6,
EW5186,"NAVD 88
 ORTHO HEIGHT - 49.916 (meters) 163.77 (feet) READJUSTED",163.77,False,161.33,
JS2162,"NAVD 88
 ORTHO HEIGHT - 50.14 (+/-2cm) 164.5 (feet) VERTCON3",164.5,False,161.81,
DY0600,,,,,
EW3972,"NAVD 88
 ORTHO HEIGHT - 50.21 (+/-2cm) 164.7 (feet) VERTCON3",164.7,False,162.4,
EW1501,"NAVD 88
 ORTHO HEIGHT - 50.50 (+/-2cm) 165.7 (feet) VERTCON3",165.7,False,163.37,
EW1502,"NAVD 88
 ORTHO HEIGHT - 50.54 (+/-2cm) 165.8 (feet) VERTCON3",165.8,False,163.47,
EW1488,"NAVD 88
 ORTHO HEIGHT - 50.69 (+/-2cm) 166.3 (feet) VERTCON3",166.3,False,164.0,
HS3244,"NAVD 88
 ORTHO HEIGHT - 50.94 (+/-2cm) 167.1 (feet) VERTCON3",167.1,False,164.35,
LV0429,"NAVD 88
 ORTHO HEIGHT - 50.919 (meters) 167.06 (feet) ADJUSTED",167.06,False,163.92,
DY1688,,,,,
HS2796,"NAVD 88
 ORTHO HEIGHT - 51.020 (meters) 167.39 (feet) ADJUSTED",167.39,False,164.74,
GU2663,"NAVD 88
 ORTHO HEIGHT - 51.080 (meters) 167.59 (feet) ADJUSTED",167.59,True,164.75,
EW1487,"NAVD 88
 ORTHO HEIGHT - 50.95 (+/-2cm) 167.2 (feet) VERTCON3",167.2,False,164.85,
HS3122,"NAVD 88
 ORTHO HEIGHT - 50.943 (meters) 167.14 (feet) ADJUSTED",167.14,False,166.76,
DY2493,,,,,
DY0601,,,,,
DY1428,"NAVD 88
 ORTHO HEIGHT - 51.243 (meters) 168.12 (feet) READJUSTED",168.12,False,165.56,
DY1669,,,,,
DY1647,"NAVD 88
 ORTHO HEIGHT - 51.74 (+/-2cm) 169.8 (feet) VERTCON3",169.8,False,167.3,
HS3356,"NAVD 88
 ORTHO HEIGHT - 51.93 (+/-2cm) 170.4 (feet) VERTCON3",170.4,False,167.6,
DY1648,"NAVD 88
 ORTHO HEIGHT - 51.86 (+/-2cm) 170.1 (feet) VERTCON3",170.1,False,167.7,
HS2962,"NAVD 88
 ORTHO HEIGHT - 52.13 (+/-2cm) 171.0 (feet) VERTCON3",171.0,False,168.25,
GU2672,"NAVD 88
 ORTHO HEIGHT - 52.193 (meters) 171.24 (feet) ADJUSTED",171.24,True,168.37,
HS2965,"NAVD 88
 ORTHO HEIGHT - 52.26 (+/-2cm) 171.5 (feet) VERTCON3",171.5,False,168.7,
EW4217,"NAVD 88
 ORTHO HEIGHT - 52.18 (+/-2cm) 171.2 (feet) VERTCON3",171.2,False,168.7,
DY1649,"NAVD 88
 ORTHO HEIGHT - 52.31 (+/-2cm) 171.6 (feet) VERTCON3",171.6,False,169.2,
LV0433,"NAVD 88
 ORTHO HEIGHT - 52.432 (meters) 172.02 (feet) ADJUSTED",172.02,False,169.04,
KT0111,"NAVD 88
 ORTHO HEIGHT - 52.56 (+/-2cm) 172.4 (feet) VERTCON3",172.4,False,169.89,
DY1689,"NAVD 88
 ORTHO HEIGHT - 52.36 (+/-2cm) 171.8 (feet) VERTCON3",171.8,False,169.4,
HS2953,"NAVD 88
 ORTHO HEIGHT - 52.94 (+/-2cm) 173.7 (feet) VERTCON3",173.7,False,170.95,
DY1714,"NAVD 88
 ORTHO HEIGHT - 52.93 (+/-2cm) 173.7 (feet) VERTCON3",173.7,False,171.2,
HS3124,"NAVD 88
 ORTHO HEIGHT - 53.012 (meters) 173.92 (feet) ADJUSTED",173.92,False,172.83,
EW1707,"NAVD 88
 ORTHO HEIGHT - 53.08 (+/-2cm) 174.1 (feet) VERTCON3",174.1,False,171.93,
DY1427,,,,,
DY0605,"NAVD 88
 ORTHO HEIGHT - 53.052 (meters) 174.05 (feet) ADJUSTED",174.05,False,171.5,
EW4104,"NAVD 88
 ORTHO HEIGHT - 53.10 (+/-2cm) 174.2 (feet) VERTCON3",174.2,False,171.7,
HS3358,"NAVD 88
 ORTHO HEIGHT - 53.25 (+/-2cm) 174.7 (feet) VERTCON3",174.7,False,171.94,
DY1716,"NAVD 88
 ORTHO HEIGHT - 53.162 (meters) 174.42 (feet) ADJUSTED",174.42,False,171.86,
DY1715,"NAVD 88
 ORTHO HEIGHT - 53.33 (+/-2cm) 175.0 (feet) VERTCON3",175.0,False,172.5,
DY1690,"NAVD 88
 ORTHO HEIGHT - 53.51 (+/-2cm) 175.6 (feet) VERTCON3",175.6,False,173.2,
DY0602,,,,,
HS3246,"NAVD 88
 ORTHO HEIGHT - 53.72 (+/-2cm) 176.2 (feet) VERTCON3",176.2,False,173.48,
JT0217,"NAVD 88
 ORTHO HEIGHT - 53.723 (meters) 176.26 (feet) ADJUSTED",176.26,False,173.65,
HS2792,"NAVD 88
 ORTHO HEIGHT - 54.014 (meters) 177.21 (feet) ADJUSTED",177.21,False,174.55,
EW4182,"NAVD 88
 ORTHO HEIGHT - 53.63 (+/-2cm) 176.0 (feet) VERTCON3",176.0,False,173.5,
DY1718,"NAVD 88
 ORTHO HEIGHT - 54.07 (+/-2cm) 177.4 (feet) VERTCON3",177.4,False,174.9,
GU2670,"NAVD 88
 ORTHO HEIGHT - 54.130 (meters) 177.59 (feet) ADJUSTED",177.59,True,174.76,
DY1717,"NAVD 88
 ORTHO HEIGHT - 54.13 (+/-2cm) 177.6 (feet) VERTCON3",177.6,False,175.1,
HS2508,"NAVD 88
 ORTHO HEIGHT - 54.28 (+/-2cm) 178.1 (feet) VERTCON3",178.1,True,175.31,
EW1503,"NAVD 88
 ORTHO HEIGHT - 54.13 (+/-2cm) 177.6 (feet) VERTCON3",177.6,False,175.28,
EW4109,"NAVD 88
 ORTHO HEIGHT - 54.15 (+/-2cm) 177.7 (feet) VERTCON3",177.7,False,175.1,
EW4115,"NAVD 88
 ORTHO HEIGHT - 54.334 (meters) 178.26 (feet) ADJUSTED",178.26,,,
LU1310,"NAVD 88
 ORTHO HEIGHT - 54.532 (meters) 178.91 (feet) ADJUSTED",178.91,False,175.78,
HS2667,"NAVD 88
 ORTHO HEIGHT - 54.66 (+/-2cm) 179.3 (feet) VERTCON3",179.3,True,176.59,
DY1692,"NAVD 88
 ORTHO HEIGHT - 54.56 (+/-2cm) 179.0 (feet) VERTCON3",179.0,False,176.6,
EW1296,"NAVD 88
 ORTHO HEIGHT - 54.65 (+/-2cm) 179.3 (feet) VERTCON3",179.3,False,176.8,
DY0603,,,,,
LV0325,"NAVD 88
 ORTHO HEIGHT - 54.970 (meters) 180.35 (feet) ADJUSTED",180.35,True,176.96,
JS2157,"NAVD 88
 ORTHO HEIGHT - 54.71 (meters) 179.5 (feet) GPS OBS",179.5,False,176.83,
HS3091,"NAVD 88
 ORTHO HEIGHT - 54.96 (+/-2cm) 180.3 (feet) VERTCON3",180.3,False,177.5,
DY1691,"NAVD 88
 ORTHO HEIGHT - 54.89 (+/-2cm) 180.1 (feet) VERTCON3",180.1,False,177.7,
EW1297,"NAVD 88
 ORTHO HEIGHT - 54.96 (+/-2cm) 180.3 (feet) VERTCON3",180.3,False,177.81,
HS2510,"NAVD 88
 ORTHO HEIGHT - 55.13 (+/-2cm) 180.9 (feet) VERTCON3",180.9,True,178.13,
EW1298,"NAVD 88
 ORTHO HEIGHT - 55.21 (+/-2cm) 181.1 (feet) VERTCON3",181.1,False,178.63,
EW1243,"NAVD 88
 ORTHO HEIGHT - 55.20 (+/-2cm) 181.1 (feet) VERTCON3",181.1,False,178.7,
DY1341,"NAVD 88
 ORTHO HEIGHT - 55.24 (+/-2cm) 181.2 (feet) VERTCON3",181.2,False,178.8,
EW4221,"NAVD 88
 ORTHO HEIGHT - 55.26 (+/-2cm) 181.3 (feet) VERTCON3",181.3,False,178.8,
DY1693,"NAVD 88
 ORTHO HEIGHT - 55.42 (+/-2cm) 181.8 (feet) VERTCON3",181.8,False,179.4,
DY1694,"NAVD 88
 ORTHO HEIGHT - 55.60 (+/-2cm) 182.4 (feet) VERTCON3",182.4,False,180.0,
HS2959,,,,,
HT1623,"NAVD 88
 ORTHO HEIGHT - 56.17 (+/-2cm) 184.3 (feet) VERTCON3",184.3,False,181.65,
EW1708,"NAVD 88
 ORTHO HEIGHT - 56.12 (+/-2cm) 184.1 (feet) VERTCON3",184.1,False,181.9,
EW1299,"NAVD 88
 ORTHO HEIGHT - 56.206 (meters) 184.40 (feet) READJUSTED",184.4,False,181.83,
DY1695,"NAVD 88
 ORTHO HEIGHT - 56.29 (+/-2cm) 184.7 (feet) VERTCON3",184.7,False,182.3,
EW1240,"NAVD 88
 ORTHO HEIGHT - 56.33 (+/-2cm) 184.8 (feet) VERTCON3",184.8,False,182.4,
JT0219,"NAVD 88
 ORTHO HEIGHT - 56.394 (meters) 185.02 (feet) ADJUSTED",185.02,False,182.4,
EW1241,"NAVD 88
 ORTHO HEIGHT - 56.56 (+/-2cm) 185.6 (feet) VERTCON3",185.6,False,183.16,
EW1303,"NAVD 88
 ORTHO HEIGHT - 56.31 (+/-2cm) 184.7 (feet) VERTCON3",184.7,False,182.24,
HT1416,"NAVD 88
 ORTHO HEIGHT - 56.84 (+/-2cm) 186.5 (feet) VERTCON3",186.5,False,183.7,
EW1709,"NAVD 88
 ORTHO HEIGHT - 56.67 (+/-2cm) 185.9 (feet) VERTCON3",185.9,False,183.71,
EW1710,"NAVD 88
 ORTHO HEIGHT - 56.67 (+/-2cm) 185.9 (feet) VERTCON3",185.9,False,183.7,
KT0112,,,,,
EW1238,"NAVD 88
 ORTHO HEIGHT - 56.80 (+/-2cm) 186.4 (feet) VERTCON3",186.4,False,184.0,
EW1242,"NAVD 88
 ORTHO HEIGHT - 56.95 (+/-2cm) 186.8 (feet) VERTCON3",186.8,False,184.46,
EW1809,"NAVD 88
 ORTHO HEIGHT - 56.93 (+/-2cm) 186.8 (feet) VERTCON3",186.8,False,184.5,
EW1486,"NAVD 88
 ORTHO HEIGHT - 57.16 (+/-2cm) 187.5 (feet) VERTCON3",187.5,False,185.18,
EW1304,"NAVD 88
 ORTHO HEIGHT - 57.41 (+/-2cm) 188.4 (feet) VERTCON3",188.4,False,185.83,
EW1239,"NAVD 88
 ORTHO HEIGHT - 57.61 (+/-2cm) 189.0 (feet) VERTCON3",189.0,False,186.62,
DX3309,"NAVD 88
 ORTHO HEIGHT - 57.79 (+/-2cm) 189.6 (feet) VERTCON3",189.6,True,187.28,
HT0404,"NAVD 88
 ORTHO HEIGHT - 58.00 (+/-2cm) 190.3 (feet) VERTCON3",190.3,False,187.58,
HT0406,"NAVD 88
 ORTHO HEIGHT - 58.18 (+/-2cm) 190.9 (feet) VERTCON3",190.9,False,188.17,
EW1433,"NAVD 88
 ORTHO HEIGHT - 58.46 (+/-2cm) 191.8 (feet) VERTCON3",191.8,False,189.37,
EW1434,"NAVD 88
 ORTHO HEIGHT - 58.17 (+/-2cm) 190.8 (feet) VERTCON3",190.8,False,188.4,
DY1682,,,,,
EW1305,"NAVD 88
 ORTHO HEIGHT - 58.55 (+/-2cm) 192.1 (feet) VERTCON3",192.1,False,189.56,
HS3249,,,,,
EW1247,"NAVD 88
 ORTHO HEIGHT - 58.59 (+/-2cm) 192.2 (feet) VERTCON3",192.2,False,189.81,
EW1483,"NAVD 88
 ORTHO HEIGHT - 58.84 (+/-2cm) 193.0 (feet) VERTCON3",193.0,False,190.69,
HT0405,"NAVD 88
 ORTHO HEIGHT - 58.92 (+/-2cm) 193.3 (feet) VERTCON3",193.3,False,190.59,
KT0113,"NAVD 88
 ORTHO HEIGHT - 59.02 (+/-2cm) 193.6 (feet) VERTCON3",193.6,False,191.09,
HS2966,,,,,
KT0416,"NAVD 88
 ORTHO HEIGHT - 59.44 (+/-2cm) 195.0 (feet) VERTCON3",195.0,False,192.51,
EW1462,"NAVD 88
 ORTHO HEIGHT - 59.16 (+/-2cm) 194.1 (feet) VERTCON3",194.1,False,191.73,
HS3127,"NAVD 88
 ORTHO HEIGHT - 59.524 (meters) 195.29 (feet) ADJUSTED",195.29,False,193.16,
EW1471,"NAVD 88
 ORTHO HEIGHT - 59.45 (+/-2cm) 195.0 (feet) VERTCON3",195.0,False,192.69,
EW5184,"NAVD 88
 ORTHO HEIGHT - 59.442 (meters) 195.02 (feet) ADJUSTED",195.02,False,192.54,
EW1482,"NAVD 88
 ORTHO HEIGHT - 59.56 (+/-2cm) 195.4 (feet) VERTCON3",195.4,False,193.1,
HS3125,"NAVD 88
 ORTHO HEIGHT - 59.660 (meters) 195.73 (feet) ADJUSTED",195.73,False,193.87,
EW1481,"NAVD 88
 ORTHO HEIGHT - 59.62 (+/-2cm) 195.6 (feet) VERTCON3",195.6,False,193.26,
EW1477,"NAVD 88
 ORTHO HEIGHT - 59.63 (+/-2cm) 195.6 (feet) VERTCON3",195.6,False,193.3,
EW1307,"NAVD 88
 ORTHO HEIGHT - 59.80 (+/-2cm) 196.2 (feet) VERTCON3",196.2,False,193.7,
EW1469,"NAVD 88
 ORTHO HEIGHT - 59.82 (+/-2cm) 196.3 (feet) VERTCON3",196.3,False,193.9,
EW1470,"NAVD 88
 ORTHO HEIGHT - 59.82 (+/-2cm) 196.3 (feet) VERTCON3",196.3,False,193.9,
EW1457,"NAVD 88
 ORTHO HEIGHT - 59.88 (+/-2cm) 196.5 (feet) VERTCON3",196.5,False,194.06,
EW1475,"NAVD 88
 ORTHO HEIGHT - 59.87 (+/-2cm) 196.4 (feet) VERTCON3",196.4,False,194.07,
LV0246,"NAVD 88
 ORTHO HEIGHT - 60.09 (+/-2cm) 197.1 (feet) VERTCON3",197.1,True,193.92,
DY1670,,,,,
DX3310,"NAVD 88
 ORTHO HEIGHT - 60.034 (meters) 196.96 (feet) READJUSTED",196.96,False,194.56,
LU1480,"NAVD 88
 ORTHO HEIGHT - 60.21 (+/-2cm) 197.5 (feet) VERTCON3",197.5,False,194.4,
EW1308,"NAVD 88
 ORTHO HEIGHT - 59.72 (+/-2cm) 195.9 (feet) VERTCON3",195.9,False,193.41,
EW1480,"NAVD 88
 ORTHO HEIGHT - 59.98 (+/-2cm) 196.8 (feet) VERTCON3",196.8,False,194.44,
EW1447,"NAVD 88
 ORTHO HEIGHT - 60.05 (+/-2cm) 197.0 (feet) VERTCON3",197.0,False,194.61,
DY1681,,,,,
DY0576,"NAVD 88
 ORTHO HEIGHT - 59.99 (+/-2cm) 196.8 (feet) VERTCON3",196.8,False,195.02,
HS3213,"NAVD 88
 ORTHO HEIGHT - 60.46 (+/-2cm) 198.4 (feet) VERTCON3",198.4,False,195.69,
HS3359,"NAVD 88
 ORTHO HEIGHT - 60.48 (+/-2cm) 198.4 (feet) VERTCON3",198.4,False,195.7,
EW1441,"NAVD 88
 ORTHO HEIGHT - 60.41 (+/-2cm) 198.2 (feet) VERTCON3",198.2,False,195.77,
EW1431,"NAVD 88
 ORTHO HEIGHT - 60.49 (+/-2cm) 198.5 (feet) VERTCON3",198.5,False,196.03,
EW4108,"NAVD 88
 ORTHO HEIGHT - 60.50 (+/-2cm) 198.5 (feet) VERTCON3",198.5,False,196.0,
HS3215,"NAVD 88
 ORTHO HEIGHT - 60.72 (+/-2cm) 199.2 (feet) VERTCON3",199.2,False,196.6,
EW4178,"NAVD 88
 ORTHO HEIGHT - 60.39 (+/-2cm) 198.1 (feet) VERTCON3",198.1,False,195.6,
HS3214,"NAVD 88
 ORTHO HEIGHT - 60.80 (+/-2cm) 199.5 (feet) VERTCON3",199.5,False,196.8,
DX3308,"NAVD 88
 ORTHO HEIGHT - 60.735 (meters) 199.26 (feet) READJUSTED",199.26,False,196.66,
EW1455,"NAVD 88
 ORTHO HEIGHT - 60.69 (+/-2cm) 199.1 (feet) VERTCON3",199.1,False,196.76,
EW1246,"NAVD 88
 ORTHO HEIGHT - 60.78 (+/-2cm) 199.4 (feet) VERTCON3",199.4,False,197.0,
EW1463,"NAVD 88
 ORTHO HEIGHT - 60.78 (+/-2cm) 199.4 (feet) VERTCON3",199.4,False,197.05,
EW1309,"NAVD 88
 ORTHO HEIGHT - 60.88 (+/-2cm) 199.7 (feet) VERTCON3",199.7,False,197.21,
LV0323,"NAVD 88
 ORTHO HEIGHT - 61.204 (meters) 200.80 (feet) ADJUSTED",200.8,True,197.41,
EW1454,"NAVD 88
 ORTHO HEIGHT - 60.917 (meters) 199.86 (feet) ADJUSTED",199.86,False,197.61,
EW1424,"NAVD 88
 ORTHO HEIGHT - 61.01 (+/-2cm) 200.2 (feet) VERTCON3",200.2,False,197.7,
EW1438,"NAVD 88
 ORTHO HEIGHT - 61.01 (+/-2cm) 200.2 (feet) VERTCON3",200.2,False,197.8,
EW1432,"NAVD 88
 ORTHO HEIGHT - 61.13 (+/-2cm) 200.6 (feet) VERTCON3",200.6,False,198.13,
LV0324,"NAVD 88
 ORTHO HEIGHT - 61.413 (meters) 201.49 (feet) ADJUSTED",201.49,True,198.09,
EW1310,"NAVD 88
 ORTHO HEIGHT - 60.96 (+/-2cm) 200.0 (feet) VERTCON3",200.0,False,197.48,
EW4105,"NAVD 88
 ORTHO HEIGHT - 61.36 (+/-2cm) 201.3 (feet) VERTCON3",201.3,False,198.8,
EW1453,"NAVD 88
 ORTHO HEIGHT - 61.351 (meters) 201.28 (feet) ADJUSTED",201.28,False,199.05,
EW1442,"NAVD 88
 ORTHO HEIGHT - 61.43 (+/-2cm) 201.5 (feet) VERTCON3",201.5,False,199.12,
EW1311,"NAVD 88
 ORTHO HEIGHT - 61.21 (+/-2cm) 200.8 (feet) VERTCON3",200.8,False,198.28,
EW1713,"NAVD 88
 ORTHO HEIGHT - 61.67 (+/-2cm) 202.3 (feet) VERTCON3",202.3,False,200.1,
EW1783,"NAVD 88
 ORTHO HEIGHT - 61.60 (+/-2cm) 202.1 (feet) VERTCON3",202.1,False,199.86,
HS2723,"NAVD 88
 ORTHO HEIGHT - 61.876 (meters) 203.00 (feet) ADJUSTED",203.0,False,200.15,
EW1312,"NAVD 88
 ORTHO HEIGHT - 61.52 (+/-2cm) 201.8 (feet) VERTCON3",201.8,False,199.29,
EW4179,"NAVD 88
 ORTHO HEIGHT - 61.71 (+/-2cm) 202.5 (feet) VERTCON3",202.5,False,199.9,
EW1448,"NAVD 88
 ORTHO HEIGHT - 61.97 (+/-2cm) 203.3 (feet) VERTCON3",203.3,False,200.9,
HS2954,"NAVD 88
 ORTHO HEIGHT - 62.10 (+/-2cm) 203.7 (feet) VERTCON3",203.7,False,200.98,
HS3130,"NAVD 88
 ORTHO HEIGHT - 62.126 (meters) 203.83 (feet) ADJUSTED",203.83,False,201.61,
HT1659,"NAVD 88
 ORTHO HEIGHT - 62.22 (+/-2cm) 204.1 (feet) VERTCON3",204.1,False,201.52,
EW1787,"NAVD 88
 ORTHO HEIGHT - 62.03 (+/-2cm) 203.5 (feet) VERTCON3",203.5,False,201.29,
HS3129,"NAVD 88
 ORTHO HEIGHT - 62.34 (+/-2cm) 204.5 (feet) VERTCON3",204.5,False,201.8,
LV0251,,,,,
EW1446,"NAVD 88
 ORTHO HEIGHT - 62.13 (+/-2cm) 203.8 (feet) VERTCON3",203.8,False,201.44,
EW1788,"NAVD 88
 ORTHO HEIGHT - 62.35 (+/-2cm) 204.6 (feet) VERTCON3",204.6,False,202.3,
EW1444,"NAVD 88
 ORTHO HEIGHT - 62.44 (+/-2cm) 204.9 (feet) VERTCON3",204.9,False,202.46,
EW1791,"NAVD 88
 ORTHO HEIGHT - 62.62 (+/-2cm) 205.4 (feet) VERTCON3",205.4,False,203.18,
LU1295,"NAVD 88
 ORTHO HEIGHT - 62.867 (meters) 206.26 (feet) ADJUSTED",206.26,False,203.17,
DX3306,"NAVD 88
 ORTHO HEIGHT - 62.829 (meters) 206.13 (feet) READJUSTED",206.13,False,203.72,
LV0322,"NAVD 88
 ORTHO HEIGHT - 63.043 (meters) 206.83 (feet) ADJUSTED",206.83,True,203.44,
EW1313,"NAVD 88
 ORTHO HEIGHT - 62.90 (+/-2cm) 206.4 (feet) VERTCON3",206.4,False,203.84,
EW1445,"NAVD 88
 ORTHO HEIGHT - 62.93 (+/-2cm) 206.5 (feet) VERTCON3",206.5,False,204.0,
EW1450,"NAVD 88
 ORTHO HEIGHT - 62.97 (+/-2cm) 206.6 (feet) VERTCON3",206.6,False,204.21,
EW1449,"NAVD 88
 ORTHO HEIGHT - 62.98 (+/-2cm) 206.6 (feet) VERTCON3",206.6,False,204.23,
LV0154,"NAVD 88
 ORTHO HEIGHT - 63.291 (meters) 207.65 (feet) ADJUSTED",207.65,False,204.26,
DY1671,,,,,
EW1314,"NAVD 88
 ORTHO HEIGHT - 63.11 (+/-2cm) 207.1 (feet) VERTCON3",207.1,False,204.51,
EW1715,"NAVD 88
 ORTHO HEIGHT - 63.45 (+/-2cm) 208.2 (feet) VERTCON3",208.2,False,206.0,
HS3252,"NAVD 88
 ORTHO HEIGHT - 63.63 (+/-2cm) 208.8 (feet) VERTCON3",208.8,False,206.01,
EW1778,"NAVD 88
 ORTHO HEIGHT - 63.53 (+/-2cm) 208.4 (feet) VERTCON3",208.4,False,206.17,
HS1998,"NAVD 88
 ORTHO HEIGHT - 63.91 (+/-2cm) 209.7 (feet) VERTCON3",209.7,True,206.9,
EW1316,"NAVD 88
 ORTHO HEIGHT - 63.60 (+/-2cm) 208.7 (feet) VERTCON3",208.7,False,206.14,
JT0007,,,,,
EW1429,"NAVD 88
 ORTHO HEIGHT - 63.85 (+/-2cm) 209.5 (feet) VERTCON3",209.5,False,207.03,
EW1786,"NAVD 88
 ORTHO HEIGHT - 63.81 (+/-2cm) 209.4 (feet) VERTCON3",209.4,False,207.1,
EW1315,"NAVD 88
 ORTHO HEIGHT - 63.61 (+/-2cm) 208.7 (feet) VERTCON3",208.7,False,206.14,
LU1292,"NAVD 88
 ORTHO HEIGHT - 64.108 (meters) 210.33 (feet) ADJUSTED",210.33,False,207.29,
EW1785,"NAVD 88
 ORTHO HEIGHT - 63.94 (+/-2cm) 209.8 (feet) VERTCON3",209.8,False,207.55,
HS3131,"NAVD 88
 ORTHO HEIGHT - 64.102 (meters) 210.31 (feet) ADJUSTED",210.31,False,207.79,
DY1680,,,,,
LV0152,"NAVD 88
 ORTHO HEIGHT - 64.465 (meters) 211.50 (feet) ADJUSTED",211.5,False,207.99,
HS3264,"NAVD 88
 ORTHO HEIGHT - 64.31 (+/-2cm) 211.0 (feet) VERTCON3",211.0,False,208.24,
EW1249,"NAVD 88
 ORTHO HEIGHT - 64.254 (meters) 210.81 (feet) ADJUSTED",210.81,False,208.54,
EW1317,"NAVD 88
 ORTHO HEIGHT - 64.33 (+/-2cm) 211.1 (feet) VERTCON3",211.1,False,208.51,
EW1437,"NAVD 88
 ORTHO HEIGHT - 64.35 (+/-2cm) 211.1 (feet) VERTCON3",211.1,False,208.68,
LV0195,"NAVD 88
 ORTHO HEIGHT - 64.785 (meters) 212.55 (feet) ADJUSTED",212.55,False,209.12,
LU1290,"NAVD 88
 ORTHO HEIGHT - 64.916 (meters) 212.98 (feet) ADJUSTED",212.98,False,209.93,
EW1782,"NAVD 88
 ORTHO HEIGHT - 64.48 (+/-2cm) 211.5 (feet) VERTCON3",211.5,False,209.3,
EW1440,"NAVD 88
 ORTHO HEIGHT - 64.78 (+/-2cm) 212.5 (feet) VERTCON3",212.5,False,210.1,
EW1790,"NAVD 88
 ORTHO HEIGHT - 64.72 (+/-2cm) 212.3 (feet) VERTCON3",212.3,False,210.09,
EW1718,"NAVD 88
 ORTHO HEIGHT - 64.83 (+/-2cm) 212.7 (feet) VERTCON3",212.7,False,210.5,
HS2795,"NAVD 88
 ORTHO HEIGHT - 64.917 (meters) 212.98 (feet) ADJUSTED",212.98,False,210.3,
EW1789,"NAVD 88
 ORTHO HEIGHT - 64.82 (+/-2cm) 212.7 (feet) VERTCON3",212.7,False,210.42,
EW1318,"NAVD 88
 ORTHO HEIGHT - 64.94 (+/-2cm) 213.1 (feet) VERTCON3",213.1,False,210.53,
HS2509,"NAVD 88
 ORTHO HEIGHT - 65.02 (+/-2cm) 213.3 (feet) VERTCON3",213.3,True,210.56,
EW1248,"NAVD 88
 ORTHO HEIGHT - 64.96 (+/-2cm) 213.1 (feet) VERTCON3",213.1,False,210.7,
EW1717,"NAVD 88
 ORTHO HEIGHT - 64.92 (+/-2cm) 213.0 (feet) VERTCON3",213.0,False,210.78,
EW1460,"NAVD 88
 ORTHO HEIGHT - 65.12 (+/-2cm) 213.6 (feet) VERTCON3",213.6,False,211.3,
HS2957,"NAVD 88
 ORTHO HEIGHT - 65.34 (+/-2cm) 214.4 (feet) VERTCON3",214.4,False,211.64,
EW1439,"NAVD 88
 ORTHO HEIGHT - 65.34 (+/-2cm) 214.4 (feet) VERTCON3",214.4,False,211.95,
EW1319,"NAVD 88
 ORTHO HEIGHT - 65.29 (+/-2cm) 214.2 (feet) VERTCON3",214.2,False,211.7,
EW1427,"NAVD 88
 ORTHO HEIGHT - 65.58 (+/-2cm) 215.2 (feet) VERTCON3",215.2,False,212.7,
EW1320,"NAVD 88
 ORTHO HEIGHT - 65.32 (+/-2cm) 214.3 (feet) VERTCON3",214.3,False,211.76,
LU1288,"NAVD 88
 ORTHO HEIGHT - 65.98 (+/-2cm) 216.5 (feet) VERTCON3",216.5,False,213.41,
LU1489,"NAVD 88
 ORTHO HEIGHT - 66.060 (meters) 216.73 (feet) ADJUSTED",216.73,False,213.55,
DY1672,,,,,
DY1673,,,,,
EW1321,"NAVD 88
 ORTHO HEIGHT - 66.11 (+/-2cm) 216.9 (feet) VERTCON3",216.9,False,214.35,
EW1426,"NAVD 88
 ORTHO HEIGHT - 66.10 (+/-2cm) 216.9 (feet) VERTCON3",216.9,False,214.42,
EW1719,"NAVD 88
 ORTHO HEIGHT - 66.10 (+/-2cm) 216.9 (feet) VERTCON3",216.9,False,214.68,
LV0171,"NAVD 88
 ORTHO HEIGHT - 66.451 (meters) 218.01 (feet) POSTED",218.01,True,214.61,
EW1452,"NAVD 88
 ORTHO HEIGHT - 66.22 (+/-2cm) 217.3 (feet) VERTCON3",217.3,False,214.9,
DY1674,,,,,
EW1322,"NAVD 88
 ORTHO HEIGHT - 66.38 (+/-2cm) 217.8 (feet) VERTCON3",217.8,False,215.26,
LV0321,"NAVD 88
 ORTHO HEIGHT - 66.975 (meters) 219.73 (feet) ADJUSTED",219.73,True,216.34,
EW1780,"NAVD 88
 ORTHO HEIGHT - 66.82 (+/-2cm) 219.2 (feet) VERTCON3",219.2,False,217.0,
DY1675,,,,,
DX3305,"NAVD 88
 ORTHO HEIGHT - 67.190 (meters) 220.44 (feet) ADJUSTED",220.44,True,218.09,
EW1781,"NAVD 88
 ORTHO HEIGHT - 67.17 (+/-2cm) 220.4 (feet) VERTCON3",220.4,False,218.16,
EW1323,"NAVD 88
 ORTHO HEIGHT - 67.35 (+/-2cm) 221.0 (feet) VERTCON3",221.0,False,218.46,
HS2662,"NAVD 88
 ORTHO HEIGHT - 67.52 (+/-2cm) 221.5 (feet) VERTCON3",221.5,True,218.77,
EW1423,"NAVD 88
 ORTHO HEIGHT - 67.52 (+/-2cm) 221.5 (feet) VERTCON3",221.5,False,219.05,
LU1286,"NAVD 88
 ORTHO HEIGHT - 67.699 (meters) 222.11 (feet) ADJUSTED",222.11,False,219.06,
JT0230,"NAVD 88
 ORTHO HEIGHT - 67.816 (meters) 222.49 (feet) ADJUSTED",222.49,False,219.9,
